VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,2023-10-18 06:18:00,2023-10-18 06:54:00,3,2.66,1,N,104,130,2,8.14,2.5,0.5,1.04,6.55,1.0,19.73,0.0,0.0
1,2023-10-18 07:14:00,2023-10-18 07:56:00,1,0.46,1,N,173,167,1,24.44,1.0,0.5,0.18,6.55,1.0,36.17,2.5,0.0
1,2023-10-18 09:44:00,2023-10-18 10:30:00,1,1.61,1,N,210,127,1,8.08,0.0,0.5,3.9,6.55,1.0,22.53,2.5,0.0
1,2023-10-18 11:07:00,2023-10-18 11:23:00,1,1.74,1,N,80,174,1,28.33,1.0,0.5,2.04,6.55,1.0,41.92,2.5,0.0
1,2023-10-18 13:20:00,2023-10-18 13:47:00,4,3.45,1,N,176,172,1,5.76,1.0,0.5,1.42,0.0,1.0,9.68,0.0,0.0
1,2023-10-18 14:03:00,2023-10-18 14:39:00,2,7.58,2,N,80,107,1,9.23,0.5,0.5,0.18,6.55,1.0,19.71,0.0,1.75
2,2023-10-18 14:18:00,2023-10-18 14:55:00,1,11.16,4,N,50,163,1,7.02,0.5,0.5,2.99,6.55,1.0,21.06,2.5,0.0
2,2023-10-18 14:55:00,2023-10-18 15:02:00,1,4.15,1,N,13,252,1,29.78,0.5,0.5,0.04,0.0,1.0,36.07,2.5,1.75
1,2023-10-18 15:54:00,2023-10-18 16:42:00,1,2.37,1,N,186,236,2,4.56,0.0,0.5,6.17,6.55,1.0,21.28,2.5,0.0
2,2023-10-18 16:36:00,2023-10-18 17:21:00,1,0.88,2,N,161,65,2,20.4,0.0,0.5,0.97,6.55,1.0,31.92,2.5,0.0
2,2023-10-18 17:12:00,2023-10-18 17:17:00,2,2.63,1,N,173,177,1,21.47,3.5,0.5,5.96,0.0,1.0,32.43,0.0,0.0
2,2023-10-18 17:21:00,2023-10-18 18:19:00,2,2.82,4,N,86,115,3,4.4,1.0,0.5,2.69,6.55,1.0,18.64,2.5,0.0
2,2023-10-18 17:27:00,2023-10-18 17:46:00,1,1.46,1,N,235,101,1,7.75,3.5,0.5,4.57,6.55,1.0,26.37,2.5,0.0
2,2023-10-18 18:00:00,2023-10-18 18:45:00,1,1.1,1,N,178,127,2,36.41,2.5,0.5,0.01,6.55,1.0,49.47,2.5,0.0
1,2023-10-18 18:54:00,2023-10-18 19:46:00,2,1.33,1,N,228,219,1,11.08,0.5,0.5,2.91,6.55,1.0,22.54,0.0,0.0
1,2023-10-18 20:15:00,2023-10-18 20:26:00,1,2.14,2,N,68,196,1,40.3,3.5,0.5,2.34,6.55,1.0,55.94,0.0,1.75
1,2023-10-18 20:29:00,2023-10-18 20:54:00,1,2.49,1,N,138,13,1,13.84,3.5,0.5,2.8,0.0,1.0,24.14,2.5,0.0
1,2023-10-18 23:27:00,2023-10-19 00:10:00,1,6.52,1,N,196,73,1,14.57,0.0,0.5,2.5,0.0,1.0,21.07,2.5,0.0
2,2023-10-19 00:08:00,2023-10-19 00:36:00,2,0.49,1,N,164,199,1,19.58,0.0,0.5,1.19,0.0,1.0,24.77,2.5,0.0
2,2023-10-19 00:25:00,2023-10-19 00:45:00,1,3.81,1,N,253,101,2,18.82,3.5,0.5,0.15,0.0,1.0,26.47,2.5,0.0
1,2023-10-19 01:39:00,2023-10-19 01:44:00,2,7.89,1,N,121,68,1,6.34,3.5,0.5,5.91,0.0,1.0,19.75,2.5,0.0
1,2023-10-19 01:49:00,2023-10-19 02:36:00,2,1.05,1,N,184,66,1,34.2,1.0,0.5,4.59,0.0,1.0,45.54,2.5,1.75
2,2023-10-19 07:55:00,2023-10-19 08:12:00,1,3.81,1,N,113,93,1,6.97,0.5,0.5,4.74,6.55,1.0,22.76,2.5,0.0
1,2023-10-19 18:42:00,2023-10-19 19:05:00,3,1.03,1,N,132,35,1,7.86,1.0,0.5,0.46,0.0,1.0,10.82,0.0,0.0
2,2023-10-19 19:02:00,2023-10-19 19:40:00,1,3.78,2,N,177,148,1,48.91,1.0,0.5,4.46,6.55,1.0,66.67,2.5,1.75
1,2023-10-19 21:43:00,2023-10-19 22:16:00,1,6.39,1,N,236,251,4,29.37,0.5,0.5,0.78,6.55,1.0,42.95,2.5,1.75
2,2023-10-20 00:17:00,2023-10-20 00:36:00,1,1.3,2,N,106,35,2,4.11,2.5,0.5,2.73,6.55,1.0,21.64,2.5,1.75
2,2023-10-20 00:59:00,2023-10-20 01:24:00,1,1.52,1,N,116,130,2,9.03,1.0,0.5,4.87,6.55,1.0,22.95,0.0,0.0
2,2023-10-20 01:31:00,2023-10-20 01:50:00,1,3.92,1,N,247,23,1,105.76,0.5,0.5,0.79,0.0,1.0,111.05,2.5,0.0
2,2023-10-20 02:02:00,2023-10-20 02:21:00,1,1.33,1,N,245,230,1,9.91,0.5,0.5,3.14,0.0,1.0,19.3,2.5,1.75
1,2023-10-20 06:48:00,2023-10-20 07:47:00,1,1.28,1,N,237,12,1,24.88,3.5,0.5,0.84,0.0,1.0,33.22,2.5,0.0
2,2023-10-20 08:03:00,2023-10-20 08:47:00,1,6.39,1,N,25,142,1,3.82,0.0,0.5,0.18,0.0,1.0,8.0,2.5,0.0
1,2023-10-20 08:33:00,2023-10-20 09:01:00,1,2.9,1,N,17,248,1,5.34,0.5,0.5,3.28,6.55,1.0,19.67,2.5,0.0
1,2023-10-20 12:17:00,2023-10-20 12:57:00,1,0.81,1,N,45,36,1,9.23,0.0,0.5,2.12,6.55,1.0,21.9,2.5,0.0
1,2023-10-20 12:40:00,2023-10-20 13:36:00,1,3.45,1,N,152,138,1,11.88,3.5,0.5,1.04,6.55,1.0,28.72,2.5,1.75
2,2023-10-20 13:20:00,2023-10-20 14:16:00,1,0.5,1,N,240,154,2,36.26,2.5,0.5,0.24,6.55,1.0,47.05,0.0,0.0
2,2023-10-20 16:46:00,2023-10-20 17:34:00,2,1.23,1,N,12,100,1,18.17,0.5,0.5,5.28,0.0,1.0,27.95,2.5,0.0
1,2023-10-20 18:34:00,2023-10-20 19:04:00,1,0.92,1,N,175,93,1,17.44,2.5,0.5,0.93,0.0,1.0,24.87,2.5,0.0
1,2023-10-20 18:54:00,2023-10-20 19:39:00,5,0.65,1,N,63,28,1,8.41,0.0,0.5,7.27,6.55,1.0,26.23,2.5,0.0
2,2023-10-20 21:33:00,2023-10-20 22:00:00,2,3.44,1,N,115,15,1,28.86,1.0,0.5,0.92,0.0,1.0,36.53,2.5,1.75
1,2023-10-20 22:18:00,2023-10-20 23:01:00,1,0.42,1,N,147,227,1,32.36,0.0,0.5,5.07,0.0,1.0,41.43,2.5,0.0
2,2023-10-20 22:18:00,2023-10-20 22:26:00,1,0.4,1,N,182,241,2,14.01,0.5,0.5,2.09,0.0,1.0,18.1,0.0,0.0
2,2023-10-20 22:37:00,2023-10-20 23:05:00,1,0.74,1,N,225,32,1,17.43,0.5,0.5,2.44,0.0,1.0,24.37,2.5,0.0
2,2023-10-20 23:49:00,2023-10-21 00:14:00,4,6.53,1,N,200,224,1,15.56,0.5,0.5,1.55,6.55,1.0,28.16,2.5,0.0
2,2023-10-21 00:27:00,2023-10-21 01:06:00,1,3.72,2,N,164,64,1,14.0,2.5,0.5,1.04,0.0,1.0,19.04,0.0,0.0
1,2023-10-21 03:32:00,2023-10-21 04:20:00,1,0.78,1,N,162,224,1,18.41,2.5,0.5,3.95,0.0,1.0,28.86,2.5,0.0
2,2023-10-21 04:57:00,2023-10-21 05:28:00,1,0.64,1,N,66,238,2,8.14,0.5,0.5,1.13,6.55,1.0,20.32,2.5,0.0
2,2023-10-21 05:05:00,2023-10-21 05:40:00,1,0.37,1,N,234,38,1,10.14,2.5,0.5,2.92,6.55,1.0,23.61,0.0,0.0
1,2023-10-21 07:15:00,2023-10-21 07:37:00,3,1.22,1,N,237,122,1,21.9,0.5,0.5,1.9,6.55,1.0,34.85,2.5,0.0
2,2023-10-21 07:41:00,2023-10-21 08:25:00,1,0.66,1,N,60,227,2,4.01,0.0,0.5,1.77,0.0,1.0,9.78,2.5,0.0
1,2023-10-21 09:55:00,2023-10-21 10:40:00,2,3.77,1,N,69,2,1,7.69,3.5,0.5,2.06,6.55,1.0,23.8,2.5,0.0
1,2023-10-21 12:01:00,2023-10-21 12:20:00,1,0.43,1,N,219,39,1,19.1,1.0,0.5,0.47,0.0,1.0,24.57,2.5,0.0
2,2023-10-21 13:39:00,2023-10-21 14:08:00,3,1.76,1,Y,230,118,1,24.84,3.5,0.5,5.1,0.0,1.0,34.94,0.0,0.0
2,2023-10-21 15:25:00,2023-10-21 16:21:00,2,2.12,1,N,1,236,1,11.98,1.0,0.5,3.75,6.55,1.0,24.78,0.0,0.0
1,2023-10-21 17:15:00,2023-10-21 18:03:00,2,1.67,1,N,244,243,1,3.43,2.5,0.5,1.67,0.0,1.0,11.6,2.5,0.0
1,2023-10-21 20:39:00,2023-10-21 21:32:00,1,0.32,2,N,21,155,1,5.61,1.0,0.5,3.52,6.55,1.0,20.68,2.5,0.0
2,2023-10-21 20:57:00,2023-10-21 21:17:00,2,2.25,1,N,150,232,1,8.98,0.0,0.5,1.9,6.55,1.0,18.93,0.0,0.0
2,2023-10-21 22:00:00,2023-10-21 22:24:00,2,9.04,1,N,152,38,1,12.8,1.0,0.5,4.72,0.0,1.0,22.52,2.5,0.0
1,2023-10-21 22:51:00,2023-10-21 23:04:00,4,3.45,1,N,123,230,1,9.05,0.0,0.5,5.8,6.55,1.0,25.4,2.5,0.0
2,2023-10-21 23:32:00,2023-10-22 00:28:00,4,3.18,1,N,130,154,1,18.44,2.5,0.5,3.16,0.0,1.0,28.1,2.5,0.0
1,2023-10-21 23:50:00,2023-10-22 00:04:00,1,4.24,1,N,16,250,1,3.54,0.0,0.5,1.73,0.0,1.0,6.77,0.0,0.0
2,2023-10-22 01:28:00,2023-10-22 01:54:00,1,5.15,1,N,113,105,1,33.28,2.5,0.5,5.72,0.0,1.0,43.0,0.0,0.0
2,2023-10-22 03:30:00,2023-10-22 03:48:00,4,0.52,1,N,224,15,1,12.23,1.0,0.5,1.87,0.0,1.0,20.85,2.5,1.75
2,2023-10-22 04:02:00,2023-10-22 04:10:00,1,1.58,1,N,247,149,1,5.41,0.5,0.5,0.27,0.0,1.0,7.68,0.0,0.0
2,2023-10-22 10:06:00,2023-10-22 10:38:00,2,4.32,2,N,13,44,1,13.78,0.0,0.5,1.6,6.55,1.0,23.43,0.0,0.0
1,2023-10-22 11:12:00,2023-10-22 11:41:00,1,5.71,1,N,132,86,2,15.03,3.5,0.5,0.23,6.55,1.0,26.81,0.0,0.0
2,2023-10-22 12:47:00,2023-10-22 13:04:00,3,1.46,4,N,57,260,1,6.9,0.5,0.5,6.09,0.0,1.0,16.74,0.0,1.75
2,2023-10-22 13:09:00,2023-10-22 14:07:00,1,4.43,1,N,99,32,1,4.54,2.5,0.5,4.5,6.55,1.0,22.09,2.5,0.0
2,2023-10-22 14:26:00,2023-10-22 14:48:00,1,4.44,1,N,150,174,1,28.13,0.5,0.5,5.33,6.55,1.0,44.51,2.5,0.0
2,2023-10-22 17:10:00,2023-10-22 17:56:00,5,9.46,1,N,100,217,2,12.27,0.0,0.5,1.56,0.0,1.0,15.33,0.0,0.0
1,2023-10-22 19:28:00,2023-10-22 19:38:00,1,2.57,1,N,70,114,1,3.54,2.5,0.5,1.97,0.0,1.0,13.76,2.5,1.75
2,2023-10-22 21:51:00,2023-10-22 22:26:00,1,0.99,1,N,174,109,1,6.94,0.5,0.5,0.28,6.55,1.0,15.77,0.0,0.0
1,2023-10-22 22:44:00,2023-10-22 23:29:00,1,0.87,1,N,69,30,1,14.68,2.5,0.5,0.14,6.55,1.0,27.87,2.5,0.0
1,2023-10-23 01:11:00,2023-10-23 01:30:00,4,2.91,1,N,105,163,1,11.28,2.5,0.5,0.99,0.0,1.0,18.77,2.5,0.0
1,2023-10-23 03:57:00,2023-10-23 04:31:00,1,1.11,5,N,72,169,1,5.85,1.0,0.5,4.16,6.55,1.0,21.56,2.5,0.0
1,2023-10-23 05:06:00,2023-10-23 05:24:00,2,4.55,1,N,243,52,1,3.37,2.5,0.5,0.35,6.55,1.0,16.77,2.5,0.0
2,2023-10-23 11:08:00,2023-10-23 11:15:00,2,1.29,1,N,121,257,1,3.48,0.0,0.5,0.54,0.0,1.0,8.02,2.5,0.0
1,2023-10-23 12:03:00,2023-10-23 12:20:00,1,1.04,1,N,43,13,1,36.28,0.0,0.5,4.36,6.55,1.0,51.19,2.5,0.0
2,2023-10-23 14:19:00,2023-10-23 14:53:00,1,0.59,1,N,103,187,1,31.0,3.5,0.5,5.16,0.0,1.0,41.16,0.0,0.0
1,2023-10-23 14:55:00,2023-10-23 15:06:00,1,0.52,1,N,93,190,1,19.41,2.5,0.5,1.7,6.55,1.0,34.16,2.5,0.0
2,2023-10-23 16:07:00,2023-10-23 16:28:00,1,5.4,1,N,126,246,1,48.85,2.5,0.5,1.57,0.0,1.0,54.42,0.0,0.0
2,2023-10-23 20:09:00,2023-10-23 20:16:00,1,7.18,1,N,182,164,1,36.49,2.5,0.5,1.74,0.0,1.0,44.73,2.5,0.0
2,2023-10-23 20:44:00,2023-10-23 20:55:00,1,3.35,1,N,81,114,1,5.0,1.0,0.5,6.42,0.0,1.0,16.42,2.5,0.0
1,2023-10-23 21:10:00,2023-10-23 22:02:00,1,4.29,1,N,118,163,1,22.0,0.0,0.5,2.46,0.0,1.0,25.96,0.0,0.0
1,2023-10-23 23:08:00,2023-10-23 23:46:00,3,3.34,1,N,67,227,1,3.18,0.5,0.5,0.32,6.55,1.0,14.55,2.5,0.0
1,2023-10-24 01:46:00,2023-10-24 01:59:00,2,1.04,5,N,212,221,1,36.28,0.0,0.5,2.03,6.55,1.0,48.86,2.5,0.0
2,2023-10-24 04:08:00,2023-10-24 04:16:00,1,0.41,1,N,14,175,1,7.89,1.0,0.5,0.22,0.0,1.0,10.61,0.0,0.0
2,2023-10-24 05:37:00,2023-10-24 06:02:00,1,10.16,1,N,95,219,1,9.98,0.0,0.5,4.17,0.0,1.0,18.15,2.5,0.0
1,2023-10-24 05:43:00,2023-10-24 05:59:00,1,2.02,1,N,97,230,1,4.26,3.5,0.5,3.42,0.0,1.0,15.18,2.5,0.0
1,2023-10-24 06:50:00,2023-10-24 07:48:00,1,4.33,1,N,254,24,1,25.51,1.0,0.5,2.56,0.0,1.0,33.07,2.5,0.0
2,2023-10-24 07:13:00,2023-10-24 08:05:00,1,0.69,1,N,50,10,1,8.09,2.5,0.5,3.14,0.0,1.0,15.23,0.0,0.0
1,2023-10-24 07:14:00,2023-10-24 08:10:00,1,4.08,1,N,95,238,1,8.19,0.5,0.5,3.0,6.55,1.0,19.74,0.0,0.0
1,2023-10-24 08:32:00,2023-10-24 09:29:00,3,4.2,1,N,227,231,2,6.13,0.5,0.5,2.79,6.55,1.0,17.47,0.0,0.0
1,2023-10-24 09:12:00,2023-10-24 10:10:00,1,1.89,1,N,186,105,1,6.57,1.0,0.5,2.84,6.55,1.0,20.96,2.5,0.0
2,2023-10-24 10:48:00,2023-10-24 11:39:00,1,1.67,1,N,194,27,1,9.86,1.0,0.5,0.91,0.0,1.0,15.77,2.5,0.0
2,2023-10-24 11:03:00,2023-10-24 11:57:00,1,3.44,1,N,56,209,1,11.97,0.5,0.5,5.21,0.0,1.0,19.18,0.0,0.0
1,2023-10-24 16:14:00,2023-10-24 16:47:00,1,1.91,1,N,79,87,1,20.15,1.0,0.5,5.53,0.0,1.0,28.18,0.0,0.0
2,2023-10-24 16:36:00,2023-10-24 16:47:00,1,1.71,1,N,172,123,2,8.41,0.5,0.5,2.55,6.55,1.0,22.01,2.5,0.0
1,2023-10-24 16:44:00,2023-10-24 16:51:00,1,6.44,1,N,180,159,2,19.44,0.0,0.5,3.53,0.0,1.0,26.97,2.5,0.0
2,2023-10-24 19:07:00,2023-10-24 19:16:00,1,1.07,1,N,179,40,1,3.56,3.5,0.5,2.47,6.55,1.0,20.08,2.5,0.0
2,2023-10-24 21:30:00,2023-10-24 22:05:00,1,1.01,1,N,184,205,1,8.23,3.5,0.5,3.79,6.55,1.0,26.07,2.5,0.0
2,2023-10-25 00:29:00,2023-10-25 01:16:00,1,1.91,1,Y,78,11,1,18.13,3.5,0.5,2.35,6.55,1.0,34.53,2.5,0.0
2,2023-10-25 00:57:00,2023-10-25 01:46:00,1,0.42,1,N,52,47,1,8.04,0.0,0.5,4.34,6.55,1.0,20.43,0.0,0.0
2,2023-10-25 02:26:00,2023-10-25 03:23:00,1,6.54,1,N,207,259,1,7.19,0.0,0.5,0.19,0.0,1.0,11.38,2.5,0.0
2,2023-10-25 02:58:00,2023-10-25 03:40:00,1,0.81,1,N,204,23,1,15.85,2.5,0.5,2.95,6.55,1.0,31.85,2.5,0.0
1,2023-10-25 09:56:00,2023-10-25 10:34:00,3,3.21,1,N,177,218,1,15.5,0.0,0.5,3.99,6.55,1.0,30.04,2.5,0.0
2,2023-10-25 11:55:00,2023-10-25 12:23:00,1,3.22,1,N,141,258,2,23.32,3.5,0.5,1.47,0.0,1.0,32.29,2.5,0.0
2,2023-10-25 14:36:00,2023-10-25 15:19:00,1,0.91,4,N,216,115,1,13.45,2.5,0.5,2.7,6.55,1.0,30.95,2.5,1.75
2,2023-10-25 14:45:00,2023-10-25 15:12:00,1,2.06,1,N,35,91,2,40.4,0.0,0.5,3.04,0.0,1.0,47.44,2.5,0.0
1,2023-10-25 15:58:00,2023-10-25 16:09:00,1,1.42,1,N,233,176,1,10.59,0.0,0.5,2.54,0.0,1.0,17.13,2.5,0.0
2,2023-10-25 17:33:00,2023-10-25 17:39:00,3,6.13,1,N,99,90,1,5.19,0.5,0.5,2.19,6.55,1.0,20.18,2.5,1.75
1,2023-10-25 17:45:00,2023-10-25 18:07:00,1,1.72,1,N,58,196,2,4.33,2.5,0.5,2.18,0.0,1.0,13.01,2.5,0.0
2,2023-10-25 21:48:00,2023-10-25 22:37:00,2,2.0,1,N,239,161,1,8.47,1.0,0.5,1.74,6.55,1.0,19.26,0.0,0.0
1,2023-10-25 23:09:00,2023-10-26 00:06:00,1,7.1,2,N,104,248,1,3.32,2.5,0.5,0.31,0.0,1.0,10.13,2.5,0.0
2,2023-10-26 00:25:00,2023-10-26 00:34:00,1,2.07,1,N,26,147,1,26.46,1.0,0.5,1.48,0.0,1.0,30.44,0.0,0.0
2,2023-10-26 02:36:00,2023-10-26 02:45:00,1,0.82,1,N,160,202,1,7.29,0.0,0.5,0.06,6.55,1.0,17.9,2.5,0.0
1,2023-10-26 03:32:00,2023-10-26 04:15:00,1,7.68,1,N,168,110,1,20.75,1.0,0.5,2.2,0.0,1.0,29.7,2.5,1.75
2,2023-10-26 05:20:00,2023-10-26 06:03:00,1,2.53,1,N,210,24,1,6.98,3.5,0.5,0.95,6.55,1.0,23.73,2.5,1.75
1,2023-10-26 05:54:00,2023-10-26 06:25:00,3,0.41,1,N,212,213,1,12.97,1.0,0.5,1.6,0.0,1.0,19.57,2.5,0.0
1,2023-10-26 06:25:00,2023-10-26 06:35:00,1,0.41,1,N,219,20,1,5.27,3.5,0.5,0.76,6.55,1.0,20.08,2.5,0.0
2,2023-10-26 09:00:00,2023-10-26 09:36:00,1,2.12,1,N,49,104,1,32.26,2.5,0.5,6.25,6.55,1.0,51.56,2.5,0.0
1,2023-10-26 09:07:00,2023-10-26 09:41:00,1,1.87,1,N,81,225,1,13.2,1.0,0.5,1.78,6.55,1.0,26.53,2.5,0.0
1,2023-10-26 10:05:00,2023-10-26 10:29:00,1,3.35,1,N,225,121,1,3.38,2.5,0.5,5.41,0.0,1.0,12.79,0.0,0.0
1,2023-10-26 10:43:00,2023-10-26 11:04:00,3,2.59,1,N,51,249,1,6.36,2.5,0.5,3.03,0.0,1.0,13.39,0.0,0.0
2,2023-10-26 11:22:00,2023-10-26 11:30:00,1,0.86,1,N,26,59,1,7.54,3.5,0.5,4.8,0.0,1.0,17.34,0.0,0.0
1,2023-10-26 12:12:00,2023-10-26 12:46:00,2,0.62,1,N,104,207,1,5.18,1.0,0.5,3.83,0.0,1.0,11.51,0.0,0.0
1,2023-10-26 17:39:00,2023-10-26 17:58:00,1,0.49,1,Y,259,30,1,18.76,2.5,0.5,5.37,0.0,1.0,28.13,0.0,0.0
2,2023-10-26 17:52:00,2023-10-26 18:21:00,1,3.58,1,N,116,17,1,8.12,0.0,0.5,2.02,0.0,1.0,11.64,0.0,0.0
2,2023-10-26 19:07:00,2023-10-26 19:43:00,1,0.52,1,Y,213,250,1,32.22,0.0,0.5,1.21,0.0,1.0,37.43,2.5,0.0
1,2023-10-26 21:44:00,2023-10-26 21:57:00,1,3.63,1,N,182,213,1,27.63,0.5,0.5,0.68,0.0,1.0,34.56,2.5,1.75
1,2023-10-26 22:02:00,2023-10-26 22:16:00,1,4.4,1,N,250,80,2,14.07,2.5,0.5,1.79,6.55,1.0,26.41,0.0,0.0
1,2023-10-27 00:39:00,2023-10-27 01:00:00,1,3.97,1,N,71,207,1,3.01,0.5,0.5,2.8,6.55,1.0,16.86,2.5,0.0
2,2023-10-27 01:14:00,2023-10-27 01:45:00,5,3.86,1,N,256,161,1,7.48,3.5,0.5,1.4,0.0,1.0,16.38,2.5,0.0
2,2023-10-27 03:43:00,2023-10-27 04:40:00,2,0.48,1,N,75,19,1,47.94,2.5,0.5,7.8,0.0,1.0,59.74,0.0,0.0
2,2023-10-27 03:49:00,2023-10-27 04:47:00,1,2.03,1,N,117,18,2,22.52,2.5,0.5,6.01,6.55,1.0,41.58,2.5,0.0
1,2023-10-27 08:18:00,2023-10-27 08:40:00,1,3.75,1,N,96,234,1,23.42,0.5,0.5,0.1,0.0,1.0,28.02,2.5,0.0
1,2023-10-27 09:16:00,2023-10-27 10:14:00,1,1.69,1,N,72,119,1,18.14,2.5,0.5,3.2,0.0,1.0,27.84,2.5,0.0
2,2023-10-27 12:42:00,2023-10-27 12:53:00,1,0.34,1,N,83,209,2,20.31,0.0,0.5,0.5,0.0,1.0,24.81,2.5,0.0
2,2023-10-27 13:34:00,2023-10-27 13:52:00,1,1.86,1,N,164,222,1,11.0,0.0,0.5,1.02,0.0,1.0,13.52,0.0,0.0
1,2023-10-27 14:13:00,2023-10-27 14:32:00,2,1.27,1,N,124,31,1,24.68,0.0,0.5,0.15,0.0,1.0,28.83,2.5,0.0
1,2023-10-27 14:36:00,2023-10-27 15:25:00,1,6.71,1,N,171,98,1,6.88,1.0,0.5,0.32,0.0,1.0,9.7,0.0,0.0
1,2023-10-27 14:59:00,2023-10-27 15:15:00,2,3.58,1,N,108,116,1,34.5,0.0,0.5,0.45,6.55,1.0,43.0,0.0,0.0
2,2023-10-27 19:22:00,2023-10-27 20:02:00,2,1.35,1,N,170,12,1,43.75,0.5,0.5,0.58,6.55,1.0,55.38,2.5,0.0
2,2023-10-27 19:34:00,2023-10-27 19:55:00,3,1.38,1,N,179,130,1,6.86,0.5,0.5,5.0,0.0,1.0,16.36,2.5,0.0
1,2023-10-27 21:19:00,2023-10-27 21:33:00,1,3.72,1,N,17,167,1,5.68,3.5,0.5,4.8,6.55,1.0,22.03,0.0,0.0
1,2023-10-27 23:38:00,2023-10-28 00:04:00,1,0.57,1,N,145,164,1,15.42,1.0,0.5,1.08,6.55,1.0,25.55,0.0,0.0
2,2023-10-28 03:26:00,2023-10-28 03:59:00,1,1.1,1,N,182,49,1,42.43,1.0,0.5,1.81,0.0,1.0,46.74,0.0,0.0
1,2023-10-28 05:15:00,2023-10-28 05:58:00,1,1.06,1,N,160,124,2,18.71,0.0,0.5,0.53,0.0,1.0,24.99,2.5,1.75
1,2023-10-28 07:10:00,2023-10-28 08:04:00,1,3.73,2,N,47,118,1,5.86,0.0,0.5,0.52,0.0,1.0,10.38,2.5,0.0
2,2023-10-28 08:18:00,2023-10-28 08:30:00,1,0.48,1,N,50,52,1,41.92,1.0,0.5,1.73,6.55,1.0,55.2,2.5,0.0
2,2023-10-28 09:08:00,2023-10-28 09:22:00,4,2.77,1,N,203,41,1,11.42,2.5,0.5,4.16,6.55,1.0,26.13,0.0,0.0
1,2023-10-28 10:59:00,2023-10-28 11:38:00,1,3.88,1,N,99,139,1,8.76,0.5,0.5,3.11,6.55,1.0,22.92,2.5,0.0
1,2023-10-28 11:20:00,2023-10-28 12:10:00,1,3.57,1,N,250,79,1,5.89,2.5,0.5,0.49,0.0,1.0,14.63,2.5,1.75
1,2023-10-28 13:49:00,2023-10-28 14:21:00,2,3.88,1,N,233,258,1,26.45,0.5,0.5,0.37,0.0,1.0,30.57,0.0,1.75
1,2023-10-28 14:42:00,2023-10-28 14:55:00,2,0.31,1,N,262,14,1,21.7,0.0,0.5,3.01,6.55,1.0,35.26,2.5,0.0
1,2023-10-28 15:41:00,2023-10-28 16:36:00,4,2.47,1,N,74,6,1,7.25,1.0,0.5,1.61,6.55,1.0,20.41,2.5,0.0
1,2023-10-28 16:35:00,2023-10-28 17:15:00,1,1.01,1,N,67,26,1,23.04,3.5,0.5,4.13,6.55,1.0,38.72,0.0,0.0
1,2023-10-28 17:07:00,2023-10-28 17:35:00,1,1.06,1,N,215,45,1,9.16,2.5,0.5,4.14,0.0,1.0,19.8,2.5,0.0
2,2023-10-28 22:54:00,2023-10-28 23:00:00,1,2.35,1,N,146,51,1,69.31,3.5,0.5,0.06,0.0,1.0,74.37,0.0,0.0
2,2023-10-29 05:57:00,2023-10-29 06:10:00,1,2.99,1,N,264,59,2,29.66,3.5,0.5,0.42,0.0,1.0,37.58,2.5,0.0
1,2023-10-29 06:16:00,2023-10-29 06:28:00,1,1.52,1,N,55,170,1,19.09,1.0,0.5,0.95,0.0,1.0,25.04,2.5,0.0
2,2023-10-29 06:19:00,2023-10-29 07:13:00,1,3.32,1,N,175,35,2,8.07,0.5,0.5,2.65,6.55,1.0,19.27,0.0,0.0
2,2023-10-29 08:14:00,2023-10-29 08:37:00,1,0.91,1,N,256,212,1,10.76,0.0,0.5,6.41,6.55,1.0,27.72,2.5,0.0
1,2023-10-29 08:30:00,2023-10-29 09:25:00,1,2.63,3,N,170,210,1,9.12,1.0,0.5,3.24,0.0,1.0,17.36,2.5,0.0
2,2023-10-29 08:41:00,2023-10-29 08:50:00,2,0.52,1,N,264,62,1,20.92,2.5,0.5,0.52,0.0,1.0,27.94,2.5,0.0
1,2023-10-29 12:59:00,2023-10-29 13:28:00,1,2.16,1,N,6,60,2,8.49,0.5,0.5,0.2,0.0,1.0,13.19,2.5,0.0
2,2023-10-29 15:36:00,2023-10-29 16:19:00,1,1.96,1,N,100,234,2,6.86,0.0,0.5,3.11,6.55,1.0,20.52,2.5,0.0
2,2023-10-30 01:55:00,2023-10-30 02:05:00,1,4.81,1,N,20,179,1,4.73,2.5,0.5,0.11,6.55,1.0,17.89,2.5,0.0
1,2023-10-30 02:48:00,2023-10-30 03:31:00,2,3.74,1,N,93,171,2,14.43,0.5,0.5,1.77,0.0,1.0,20.7,2.5,0.0
2,2023-10-30 03:11:00,2023-10-30 03:21:00,1,1.2,1,N,51,197,1,7.27,1.0,0.5,1.86,0.0,1.0,14.13,2.5,0.0
1,2023-10-30 04:06:00,2023-10-30 05:02:00,1,6.45,1,N,252,69,1,12.29,2.5,0.5,0.83,0.0,1.0,19.62,2.5,0.0
2,2023-10-30 04:45:00,2023-10-30 05:30:00,1,1.25,1,N,73,70,2,37.81,3.5,0.5,3.37,6.55,1.0,54.48,0.0,1.75
1,2023-10-30 09:03:00,2023-10-30 09:41:00,1,1.55,2,N,2,21,2,13.58,2.5,0.5,1.43,0.0,1.0,19.01,0.0,0.0
